Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Province/State,Country/Region,date,Deaths,Confirmed,Recovered,Lat,Long
3071.0,3071.0,3071.0,86.0,,Kuwait,2/6/20,0,0,0,,
3072.0,3072.0,3072.0,87.0,,Algeria,2/6/20,0,0,0,,
3073.0,3073.0,3073.0,88.0,,Croatia,2/6/20,0,0,0,,
3074.0,3074.0,3074.0,89.0,,Switzerland,2/6/20,0,0,0,,
3075.0,3075.0,3075.0,90.0,,Austria,2/6/20,0,0,0,,
3076.0,3076.0,3076.0,91.0,,Israel,2/6/20,0,0,0,,
3077.0,3077.0,3077.0,92.0,,Pakistan,2/6/20,0,0,0,,
3078.0,3078.0,3078.0,93.0,,Brazil,2/6/20,0,0,0,,
3079.0,3079.0,3079.0,94.0,,Georgia,2/6/20,0,0,0,,
3080.0,3080.0,3080.0,95.0,,Greece,2/6/20,0,0,0,,
3081.0,3081.0,3081.0,96.0,,North Macedonia,2/6/20,0,0,0,,
3082.0,3082.0,3082.0,97.0,,Norway,2/6/20,0,0,0,,
3083.0,3083.0,3083.0,98.0,,Romania,2/6/20,0,0,0,,
3084.0,3084.0,3084.0,99.0,,Denmark,2/6/20,0,0,0,,
3085.0,3085.0,3085.0,100.0,,Estonia,2/6/20,0,0,0,,
3086.0,3086.0,3086.0,101.0,,Netherlands,2/6/20,0,0,0,,
3087.0,3087.0,3087.0,102.0,,San Marino,2/6/20,0,0,0,,
3088.0,3088.0,3088.0,103.0,,Belarus,2/6/20,0,0,0,,
3089.0,3089.0,3089.0,104.0," Montreal, QC",Canada,2/6/20,0,0,0,,
3090.0,3090.0,3090.0,105.0,,Iceland,2/6/20,0,0,0,,
3091.0,3091.0,3091.0,106.0,,Lithuania,2/6/20,0,0,0,,
3092.0,3092.0,3092.0,107.0,,Mexico,2/6/20,0,0,0,,
3093.0,3093.0,3093.0,108.0,,New Zealand,2/6/20,0,0,0,,
3094.0,3094.0,3094.0,109.0,,Nigeria,2/6/20,0,0,0,,
3095.0,3095.0,3095.0,110.0,Western Australia,Australia,2/6/20,0,0,0,,
3096.0,3096.0,3096.0,111.0,,Ireland,2/6/20,0,0,0,,
3097.0,3097.0,3097.0,112.0,,Luxembourg,2/6/20,0,0,0,,
3098.0,3098.0,3098.0,113.0,,Monaco,2/6/20,0,0,0,,
3099.0,3099.0,3099.0,114.0,,Qatar,2/6/20,0,0,0,,
3100.0,3100.0,3100.0,115.0,"Snohomish County, WA",US,2/6/20,0,0,0,,
3101.0,3101.0,3101.0,116.0,,Ecuador,2/6/20,0,0,0,,
3102.0,3102.0,3102.0,117.0,,Azerbaijan,2/6/20,0,0,0,,
3103.0,3103.0,3103.0,118.0,,Czech Republic,2/6/20,0,0,0,,
3104.0,3104.0,3104.0,119.0,,Armenia,2/6/20,0,0,0,,
3105.0,3105.0,3105.0,120.0,,Dominican Republic,2/6/20,0,0,0,,
3106.0,3106.0,3106.0,121.0,"Providence, RI",US,2/6/20,0,0,0,,
3107.0,3107.0,3107.0,122.0,,Indonesia,2/6/20,0,0,0,,
3108.0,3108.0,3108.0,123.0,,Portugal,2/6/20,0,0,0,,
3109.0,3109.0,3109.0,124.0,,Andorra,2/6/20,0,0,0,,
3110.0,3110.0,3110.0,125.0,Tasmania,Australia,2/6/20,0,0,0,,
3111.0,3111.0,3111.0,126.0,,Latvia,2/6/20,0,0,0,,
3112.0,3112.0,3112.0,127.0,,Morocco,2/6/20,0,0,0,,
3113.0,3113.0,3113.0,128.0,,Saudi Arabia,2/6/20,0,0,0,,
3114.0,3114.0,3114.0,129.0,,Senegal,2/6/20,0,0,0,,
3115.0,3115.0,3115.0,130.0,"Grafton County, NH",US,2/6/20,0,0,0,,
3116.0,3116.0,3116.0,131.0,"Hillsborough, FL",US,2/6/20,0,0,0,,
3117.0,3117.0,3117.0,132.0,"Placer County, CA",US,2/6/20,0,0,0,,
3118.0,3118.0,3118.0,133.0,"San Mateo, CA",US,2/6/20,0,0,0,,
3119.0,3119.0,3119.0,134.0,"Sarasota, FL",US,2/6/20,0,0,0,,
3120.0,3120.0,3120.0,135.0,"Sonoma County, CA",US,2/6/20,0,0,0,,
3121.0,3121.0,3121.0,136.0,"Umatilla, OR",US,2/6/20,0,0,0,,
3122.0,3122.0,3122.0,137.0,"Fulton County, GA",US,2/6/20,0,0,0,,
3123.0,3123.0,3123.0,138.0,"Washington County, OR",US,2/6/20,0,0,0,,
3124.0,3124.0,3124.0,139.0,,Argentina,2/6/20,0,0,0,,
3125.0,3125.0,3125.0,140.0,,Chile,2/6/20,0,0,0,,
3126.0,3126.0,3126.0,141.0,,Jordan,2/6/20,0,0,0,,
3127.0,3127.0,3127.0,142.0," Norfolk County, MA",US,2/6/20,0,0,0,,
3128.0,3128.0,3128.0,143.0,"Berkeley, CA",US,2/6/20,0,0,0,,
3129.0,3129.0,3129.0,144.0,"Maricopa County, AZ",US,2/6/20,0,0,0,,
3130.0,3130.0,3130.0,145.0,"Wake County, NC",US,2/6/20,0,0,0,,
3131.0,3131.0,3131.0,146.0,"Westchester County, NY",US,2/6/20,0,0,0,,
3132.0,3132.0,3132.0,147.0,,Ukraine,2/6/20,0,0,0,,
3133.0,3133.0,3133.0,148.0,,Saint Barthelemy,2/6/20,0,0,0,,
3134.0,3134.0,3134.0,149.0,"Orange County, CA",US,2/6/20,0,1,0,,
3135.0,3135.0,3135.0,150.0,,Hungary,2/6/20,0,0,0,,
3136.0,3136.0,3136.0,151.0,Northern Territory,Australia,2/6/20,0,0,0,,
3137.0,3137.0,3137.0,152.0,,Faroe Islands,2/6/20,0,0,0,,
3138.0,3138.0,3138.0,153.0,,Gibraltar,2/6/20,0,0,0,,
3139.0,3139.0,3139.0,154.0,,Liechtenstein,2/6/20,0,0,0,,
3140.0,3140.0,3140.0,155.0,,Poland,2/6/20,0,0,0,,
3141.0,3141.0,3141.0,156.0,,Tunisia,2/6/20,0,0,0,,
3142.0,3142.0,3142.0,157.0,"Contra Costa County, CA",US,2/6/20,0,0,0,,
3143.0,3143.0,3143.0,158.0,,Palestine,2/6/20,0,0,0,,
3144.0,3144.0,3144.0,159.0,,Bosnia and Herzegovina,2/6/20,0,0,0,,
3145.0,3145.0,3145.0,160.0,,Slovenia,2/6/20,0,0,0,,
3146.0,3146.0,3146.0,161.0,"Bergen County, NJ",US,2/6/20,0,0,0,,
3147.0,3147.0,3147.0,162.0,"Harris County, TX",US,2/6/20,0,0,0,,
3148.0,3148.0,3148.0,163.0,"San Francisco County, CA",US,2/6/20,0,0,0,,
3149.0,3149.0,3149.0,164.0,,South Africa,2/6/20,0,0,0,,
3150.0,3150.0,3150.0,165.0,"Clark County, NV",US,2/6/20,0,0,0,,
3151.0,3151.0,3151.0,166.0,"Fort Bend County, TX",US,2/6/20,0,0,0,,
3152.0,3152.0,3152.0,167.0,"Grant County, WA",US,2/6/20,0,0,0,,
3153.0,3153.0,3153.0,168.0,"Santa Rosa County, FL",US,2/6/20,0,0,0,,
3154.0,3154.0,3154.0,169.0,"Williamson County, TN",US,2/6/20,0,0,0,,
3155.0,3155.0,3155.0,170.0,"New York County, NY",US,2/6/20,0,0,0,,
3156.0,3156.0,3156.0,171.0,"Unassigned Location, WA",US,2/6/20,0,0,0,,
3157.0,3157.0,3157.0,172.0,"Montgomery County, MD",US,2/6/20,0,0,0,,
3158.0,3158.0,3158.0,173.0,"Suffolk County, MA",US,2/6/20,0,1,0,,
3159.0,3159.0,3159.0,174.0,"Denver County, CO",US,2/6/20,0,0,0,,
3160.0,3160.0,3160.0,175.0,"Summit County, CO",US,2/6/20,0,0,0,,
3161.0,3161.0,3161.0,176.0,,Bhutan,2/6/20,0,0,0,,
3162.0,3162.0,3162.0,177.0,,Cameroon,2/6/20,0,0,0,,
3163.0,3163.0,3163.0,178.0,"Calgary, Alberta",Canada,2/6/20,0,0,0,,
3164.0,3164.0,3164.0,179.0,,Colombia,2/6/20,0,0,0,,
3165.0,3165.0,3165.0,180.0,,Costa Rica,2/6/20,0,0,0,,
3166.0,3166.0,3166.0,181.0,,Peru,2/6/20,0,0,0,,
3167.0,3167.0,3167.0,182.0,,Serbia,2/6/20,0,0,0,,
3168.0,3168.0,3168.0,183.0,,Slovakia,2/6/20,0,0,0,,
3169.0,3169.0,3169.0,184.0,,Togo,2/6/20,0,0,0,,
3170.0,3170.0,3170.0,185.0,"Chatham County, NC",US,2/6/20,0,0,0,,
3171.0,3171.0,3171.0,186.0,"Delaware County, PA",US,2/6/20,0,0,0,,
3172.0,3172.0,3172.0,187.0,"Douglas County, NE",US,2/6/20,0,0,0,,
3173.0,3173.0,3173.0,188.0,"Fayette County, KY",US,2/6/20,0,0,0,,
3174.0,3174.0,3174.0,189.0,"Floyd County, GA",US,2/6/20,0,0,0,,
3175.0,3175.0,3175.0,190.0,"Marion County, IN",US,2/6/20,0,0,0,,
3176.0,3176.0,3176.0,191.0,"Middlesex County, MA",US,2/6/20,0,0,0,,
3177.0,3177.0,3177.0,192.0,"Nassau County, NY",US,2/6/20,0,0,0,,
3178.0,3178.0,3178.0,193.0,"Norwell County, MA",US,2/6/20,0,0,0,,
3179.0,3179.0,3179.0,194.0,"Ramsey County, MN",US,2/6/20,0,0,0,,
3180.0,3180.0,3180.0,195.0,"Washoe County, NV",US,2/6/20,0,0,0,,
3181.0,3181.0,3181.0,196.0,"Wayne County, PA",US,2/6/20,0,0,0,,
3182.0,3182.0,3182.0,197.0,"Yolo County, CA",US,2/6/20,0,0,0,,
3183.0,3183.0,3183.0,198.0,,Vatican City,2/6/20,0,0,0,,
3184.0,3184.0,3184.0,0.0,Anhui,Mainland China,2/7/20,0,665,47,,
3185.0,3185.0,3185.0,1.0,Beijing,Mainland China,2/7/20,1,297,33,,
3186.0,3186.0,3186.0,2.0,Chongqing,Mainland China,2/7/20,2,426,31,,
3187.0,3187.0,3187.0,3.0,Fujian,Mainland China,2/7/20,0,224,20,,
3188.0,3188.0,3188.0,4.0,Gansu,Mainland China,2/7/20,0,67,9,,
3189.0,3189.0,3189.0,5.0,Guangdong,Mainland China,2/7/20,1,1034,88,,
3190.0,3190.0,3190.0,6.0,Guangxi,Mainland China,2/7/20,0,172,17,,
3191.0,3191.0,3191.0,7.0,Guizhou,Mainland China,2/7/20,1,81,6,,
3192.0,3192.0,3192.0,8.0,Hainan,Mainland China,2/7/20,2,117,10,,
3193.0,3193.0,3193.0,9.0,Hebei,Mainland China,2/7/20,1,172,22,,
3194.0,3194.0,3194.0,10.0,Heilongjiang,Mainland China,2/7/20,3,277,12,,
3195.0,3195.0,3195.0,11.0,Henan,Mainland China,2/7/20,3,914,86,,
3196.0,3196.0,3196.0,12.0,Hubei,Mainland China,2/7/20,699,24953,1115,,
3197.0,3197.0,3197.0,13.0,Hunan,Mainland China,2/7/20,0,772,112,,
3198.0,3198.0,3198.0,14.0,Inner Mongolia,Mainland China,2/7/20,0,50,5,,
3199.0,3199.0,3199.0,15.0,Jiangsu,Mainland China,2/7/20,0,408,43,,
3200.0,3200.0,3200.0,16.0,Jiangxi,Mainland China,2/7/20,0,661,45,,
3201.0,3201.0,3201.0,17.0,Jilin,Mainland China,2/7/20,1,65,4,,
3202.0,3202.0,3202.0,18.0,Liaoning,Mainland China,2/7/20,0,99,7,,
3203.0,3203.0,3203.0,19.0,Ningxia,Mainland China,2/7/20,0,43,5,,
3204.0,3204.0,3204.0,20.0,Qinghai,Mainland China,2/7/20,0,18,3,,
3205.0,3205.0,3205.0,21.0,Shaanxi,Mainland China,2/7/20,0,184,17,,
3206.0,3206.0,3206.0,22.0,Shandong,Mainland China,2/7/20,0,386,37,,
3207.0,3207.0,3207.0,23.0,Shanghai,Mainland China,2/7/20,1,277,30,,
3208.0,3208.0,3208.0,24.0,Shanxi,Mainland China,2/7/20,0,104,15,,
3209.0,3209.0,3209.0,25.0,Sichuan,Mainland China,2/7/20,1,344,42,,
3210.0,3210.0,3210.0,26.0,Tianjin,Mainland China,2/7/20,1,81,2,,
3211.0,3211.0,3211.0,27.0,Tibet,Mainland China,2/7/20,0,1,0,,
3212.0,3212.0,3212.0,28.0,Xinjiang,Mainland China,2/7/20,0,39,0,,
3213.0,3213.0,3213.0,29.0,Yunnan,Mainland China,2/7/20,0,138,12,,
3214.0,3214.0,3214.0,30.0,Zhejiang,Mainland China,2/7/20,0,1006,123,,
3215.0,3215.0,3215.0,31.0,,Thailand,2/7/20,0,25,5,,
3216.0,3216.0,3216.0,32.0,,Japan,2/7/20,0,25,1,,
3217.0,3217.0,3217.0,33.0,,South Korea,2/7/20,0,24,1,,
3218.0,3218.0,3218.0,34.0,Taiwan,Taiwan,2/7/20,0,16,1,,
3219.0,3219.0,3219.0,35.0,"King County, WA",US,2/7/20,0,1,0,,
3220.0,3220.0,3220.0,36.0,"Cook County, IL",US,2/7/20,0,2,0,,
3221.0,3221.0,3221.0,37.0,"Tempe, AZ",US,2/7/20,0,1,0,,
3222.0,3222.0,3222.0,38.0,Macau,Macau,2/7/20,0,10,1,,
3223.0,3223.0,3223.0,39.0,Hong Kong,Hong Kong,2/7/20,1,25,0,,
3224.0,3224.0,3224.0,40.0,,Singapore,2/7/20,0,30,0,,
3225.0,3225.0,3225.0,41.0,,Vietnam,2/7/20,0,10,1,,
3226.0,3226.0,3226.0,42.0,,France,2/7/20,0,6,0,,
3227.0,3227.0,3227.0,43.0,,Nepal,2/7/20,0,1,0,,
3228.0,3228.0,3228.0,44.0,,Malaysia,2/7/20,0,12,1,,
3229.0,3229.0,3229.0,45.0,"Toronto, ON",Canada,2/7/20,0,2,0,,
3230.0,3230.0,3230.0,46.0,British Columbia,Canada,2/7/20,0,4,0,,
3231.0,3231.0,3231.0,47.0,"Los Angeles, CA",US,2/7/20,0,1,0,,
3232.0,3232.0,3232.0,48.0,New South Wales,Australia,2/7/20,0,4,2,,
3233.0,3233.0,3233.0,49.0,Victoria,Australia,2/7/20,0,4,0,,
3234.0,3234.0,3234.0,50.0,Queensland,Australia,2/7/20,0,5,0,,
3235.0,3235.0,3235.0,51.0,,Cambodia,2/7/20,0,1,0,,
3236.0,3236.0,3236.0,52.0,,Sri Lanka,2/7/20,0,1,0,,
3237.0,3237.0,3237.0,53.0,,Germany,2/7/20,0,13,0,,
3238.0,3238.0,3238.0,54.0,,Finland,2/7/20,0,1,0,,
